ClientID,Age,Gender,Race,Ethnicity,VeteranStatus
8104,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
397879,53.0,Male,White (HUD),Data not collected (HUD),Data not collected (HUD)
158776,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368692,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
312029,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
167786,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
400076,47.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
382886,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
394827,53.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
177800,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,40.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
398927,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
390302,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
392386,61.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
213268,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381739,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
251488,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399251,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387175,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175198,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
394827,53.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399903,19.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401496,35.0,Male,Black or African American (HUD),Data not collected (HUD),No (HUD)
401497,51.0,Male,Black or African American (HUD),Data not collected (HUD),No (HUD)
401494,19.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401495,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
355355,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
367659,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
153324,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
188182,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
309651,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
278004,43.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
390305,46.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401479,41.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
399342,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401630,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401633,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
311660,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401492,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379956,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401629,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401763,53.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401866,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399024,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
180697,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401999,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
228845,43.0,Female,Black or African American (HUD),Client doesn't know (HUD),No (HUD)
130335,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
390302,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402129,61.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402257,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402258,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
314056,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175205,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
284920,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381739,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402256,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401978,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
341407,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402534,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
181734,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402672,,,,,No (HUD)
402401,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
309651,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
65139,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
153324,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399024,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
333631,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
224787,65.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162076,43.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
183537,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
230111,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
263061,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
318262,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401999,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
319129,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403049,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275835,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403186,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379113,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
10107,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
220580,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
181734,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
397767,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401866,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379113,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403483,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
67950,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403484,,,,,No (HUD)
82986,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
318262,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
171739,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
347855,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
360883,52.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
203783,54.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
355355,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387175,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
370346,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
375893,44.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
297470,22.0,Female,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
403643,59.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
67950,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
181734,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403483,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
287399,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403936,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
382886,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
402256,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
390305,46.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175598,34.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
403937,,,,,No (HUD)
404041,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
349449,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
267123,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162076,43.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
314056,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
294505,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252732,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
297470,22.0,Female,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
404039,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
373323,50.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
404217,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
392509,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
185069,41.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
378313,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403050,23.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399904,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403361,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
322997,38.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403186,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
103533,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381739,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
202759,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
404523,46.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
225552,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379113,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403643,59.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
172864,24.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405095,30.0,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405094,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
351468,51.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
19291,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
172032,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
267123,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402257,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405932,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
230111,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405919,58.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
281794,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381975,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
190642,68.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
230383,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
355355,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
215080,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
65851,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403186,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401982,69.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
197342,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
330427,68.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
190642,68.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
351504,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
129280,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
157272,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399024,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
468555,41.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
177800,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
355355,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
319129,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402257,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406576,44.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
10107,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399340,20.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406687,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
109426,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406857,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
203783,54.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
332883,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
6597,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402256,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
167439,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
402130,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
103533,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
407001,58.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
403186,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
407238,19.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
172627,24.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
190642,68.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
10107,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175205,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
407370,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406687,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406576,44.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
401982,69.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
406857,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
375893,44.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
404523,46.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
407754,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162076,43.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
254693,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
208663,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
167911,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
175581,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
316159,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403186,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
336186,23.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275835,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403745,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
106155,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
285066,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
322898,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
373323,49.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
374123,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
376396,38.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
378316,54.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
382674,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
380535,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379956,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381870,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
381869,74.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
187262,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
383148,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
384777,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
209331,55.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
380246,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
251488,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158414,57.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
386677,43.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
333630,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
386565,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
